Well,Mean,StDev,0;4,1;4,2;4,3;4,4;4,4;3,3;3,2;3,1;3,0;3,0;2,1;2,2;2,3;2,4;2,4;1,3;1,2;1,1;1,0;1,0;0,1;0,2;0,3;0,4;0
A10,1.3313000202,0.290899992,1.5289000273,1.8536000252,1.8001999855,1.7286000252,1.8646999598,1.755300045,1.5284999609,1.3790999651,1.3042000532,1.3745000362,1.1541999578,1.1434999704,0.9312000275,1.3478000164,1.3589999676,1.1401000023,1.0379999876,0.9902999997,1.1022000313,1.3255000114,1.2563999891,1.0765999556,0.9038000107,1.0839999914,1.3131999969
B10,1.0618000031,0.3021000028,1.371999979,1.4745999575,1.4878000021,1.4881999493,1.4766999483,1.4542000294,1.2453000546,0.8471000195,1.1042000055,0.9577000141,0.6545000076,0.7430999875,1.0708999634,1.2153999805,1.2718000412,1.2346999645,1.0744999647,0.8368999958,0.6233000159,0.6590999961,0.8270000219,0.6893000007,0.6665999889,0.9333999753,1.1351000071
C10,1.5535000563,0.0904999971,1.6047999859,1.725900054,1.7433999777,1.6653000116,1.4772000313,1.6244000196,1.6030000448,1.600900054,1.6160000563,1.6528999805,1.5379999876,1.4479000568,1.4960999489,1.5221999884,1.4948999882,1.5203000307,1.4934999943,1.4175000191,1.4154000282,1.6052999496,1.6029000282,1.4687000513,1.4546999931,1.5024000406,1.5433000326
D10,1.1100000143,0.2454999983,1.6444000006,1.2299000025,1.1650999784,1.3140000105,1.4680000544,1.4831000566,1.119699955,0.8302000165,0.9366999865,1.4149999619,1.0659999847,0.8465999961,0.8715000153,0.9983000159,1.345600009,1.2375999689,1.0026999712,0.7951999903,0.8102999926,0.7806000113,1.0813000202,0.9322999716,0.9307000041,1.1180000305,1.3272000551
E10,2.0515999794,0.1996999979,1.8112000227,2.0917999744,2.1751999855,2.1566998959,1.556499958,2.2558000088,2.0497999191,2.0329999924,2.1240999699,1.716899991,2.147300005,2.3412001133,2.0866999626,1.8452999592,2.1884999275,2.0346000195,1.8444000483,1.9551999569,2.3050999641,2.2792999744,2.3485999107,2.0857999325,1.9136999846,1.8684999943,2.0736000538
F10,1.0200999975,0.3598999977,1.4308999777,1.4917999506,1.6275000572,1.5649000406,1.2913999557,1.412899971,1.128000021,0.7555999756,0.9756000042,0.9171000123,1.2926000357,1.1275000572,0.8393999934,0.5724999905,1.143599987,0.8525999784,0.3860000074,0.6075999737,0.8136000037,1.1926000118,1.0799000263,0.9972000122,0.5008000135,0.3603999913,1.1399999857
G10,1.0183000565,0.3772999942,1.4620000124,1.3981000185,1.4564000368,1.6231000423,1.3167999983,1.681499958,1.2111999989,0.9980000257,0.8945999742,1.0976999998,0.5583000183,0.7329000235,0.6796000004,0.949000001,1.4571000338,1.2730000019,0.7911000252,0.5306000113,0.6128000021,0.5990999937,0.5626000166,0.6434000134,0.636500001,0.9204999804,1.3724999428
H10,1.2596000433,0.1756000072,1.5278999805,1.3536000252,1.3946000338,1.6460000277,1.4931999445,1.6238000393,1.3496999741,1.1288000345,1.1849999428,1.3517999649,1.2187999487,1.1467000246,1.1009999514,1.0340000391,1.2912000418,1.2202999592,0.9624000192,1.09010005,1.1014000177,1.2405999899,1.1868000031,1.1586999893,1.2052999735,1.1657999754,1.3123999834
A11,1.6756999493,0.1495999992,1.7146999836,1.9639999866,1.9855999947,1.7194999456,1.511500001,1.347900033,1.7625000477,1.6690000296,1.7239999771,1.9270000458,1.7161999941,1.5851000547,1.5612000227,1.5885000229,1.7065000534,1.7738000154,1.5983999968,1.5367000103,1.5266000032,1.6151000261,1.6457999945,1.5657999516,1.591899991,1.6941000223,1.8602999449
B11,0.7698000073,0.2949000001,1.1373000145,1.0211999416,0.9649000168,1.1411999464,1.3703000546,1.4299999475,0.8181999922,0.4627000093,0.4688999951,0.6069999933,0.5069000125,0.4706999958,0.6306999922,0.7649999857,0.7886999846,0.6218000054,0.7663000226,0.6291000247,0.5088999867,0.5465999842,0.5260000229,0.5241000056,0.5397999883,0.7914000154,1.2075999975
C11,1.4725999832,0.3005999923,1.5228999853,2.0378000736,1.9217000008,2.0025000572,1.5535000563,1.8050999641,1.2842999697,1.1843999624,1.3352999687,1.7414000034,1.6209000349,0.8646000028,1.4805999994,1.0101000071,1.3683999777,1.1440000534,1.1655999422,1.3300000429,1.3710999489,1.6828000546,1.7589999437,1.4960999489,1.4337999821,1.2288000584,1.4695999622
D11,1.5398000479,0.2351000011,1.828099966,1.9276000261,1.9416999817,2.0840001106,1.7423000336,1.8221999407,1.5640000105,1.3664000034,1.404399991,1.5836000443,1.4816000462,1.2148000002,1.2174999714,1.3193000555,1.5375000238,1.5391000509,1.3488999605,1.3277000189,1.2432999611,1.5584000349,1.4957000017,1.4177000523,1.448300004,1.477699995,1.6032999754
E11,1.4690999985,0.1512999982,1.523900032,1.5987999439,1.7237999439,1.807700038,1.4278000593,1.5427999496,1.5082000494,1.5415999889,1.5333000422,1.5361000299,1.4912999868,1.3895000219,1.2402000427,1.3763999939,1.4268000126,1.4835000038,1.1799999475,1.2278000116,1.1862000227,1.3688999414,1.4941999912,1.5088000298,1.5289000273,1.4682999849,1.6117999554
F11,1.4313999414,0.1535000056,1.4198000431,1.5582000017,1.6746000051,1.7491999865,1.2798000574,1.731400013,1.6174999475,1.475399971,1.367200017,1.2891999483,1.2182999849,1.3065999746,1.2862999439,1.4456000328,1.5528999567,1.4919999838,1.4141000509,1.2876000404,1.3782000542,1.2261999846,1.2933000326,1.3651000261,1.358899951,1.4257999659,1.5720000267
G11,1.7138999701,0.2019000053,1.6240999699,2.0127000809,1.8169000149,1.9519000053,1.3082000017,1.8772000074,1.8531999588,1.8776999712,2.1214001179,1.7116999626,1.6124000549,1.795699954,1.8945000172,1.8296999931,1.8846000433,1.7461999655,1.5680999756,1.5599999428,1.5971000195,1.5930999517,1.6035000086,1.4112999439,1.4215999842,1.4818999767,1.6921000481
H11,0.8353000283,0.3242000043,1.40260005,1.3911999464,1.3645000458,1.442299962,1.1255999804,1.1606999636,0.6933000088,0.7235000134,0.9240999818,0.7951999903,0.6110000014,0.5307999849,0.5095999837,0.5798000097,0.8122000098,1.0434999466,0.4941999912,0.6646000147,0.4595000148,0.5852000117,0.6068000197,0.513899982,0.6062999964,0.720600009,1.1224000454
A12,1.7926000357,0.1518000066,1.7294000387,1.9458999634,2.0085000992,2.0416998863,2.1243999004,2.0371999741,1.8931000233,1.7569999695,1.7311999798,1.8668999672,1.7086999416,1.6454999447,1.6483000517,1.7561000586,1.9779000282,1.7965999842,1.665199995,1.662899971,1.6075999737,1.6986999512,1.7455999851,1.6332999468,1.6826000214,1.6354999542,1.814800024
B12,1.4610999823,0.2768999934,1.3186000586,1.7789000273,1.6629999876,1.7210999727,1.7936999798,1.7733999491,1.6717000008,1.5391000509,1.6011999846,1.6369999647,1.274799943,1.1613999605,1.3532999754,1.4839999676,1.7757999897,1.7782000303,1.3644000292,1.1708999872,1.1184999943,1.1183999777,1.1678999662,1.0140000582,1.0449999571,1.3381999731,1.8638999462
C12,0.8795999885,0.3251999915,1.3579000235,1.293200016,1.2166999578,1.2381999493,1.6093000174,1.2479000092,0.929700017,0.7124999762,0.5881999731,1.1675000191,0.5399000049,0.4936000109,0.5741999745,0.7526999712,1.0716999769,1.0368000269,0.6601999998,0.5921000242,0.6654000282,0.5044999719,0.7243000269,0.7350000143,0.6229000092,0.5449000001,1.1117999554
D12,1.3025000095,0.2375999987,1.5412000418,1.660599947,1.6059999466,1.5118999481,1.6483000517,1.5769000053,1.4279999733,1.2858999968,1.3358000517,1.4226000309,1.3941999674,1.1245000362,1.0451999903,1.1403000355,1.3305000067,1.3616000414,1.1461000443,1.0865000486,0.8964999914,0.9740999937,1.1123000383,0.9779999852,1.1772999763,1.1104999781,1.6670999527
E12,1.450799942,0.2646000087,1.699000001,1.8359999657,1.7982000113,1.8926000595,1.863499999,1.7781000137,1.6572999954,1.4754999876,1.4659999609,1.6187000275,1.396600008,1.1493999958,1.2053999901,1.3997000456,1.4584000111,1.3848999739,1.3250000477,1.0404000282,1.0228999853,1.3652000427,1.3243000507,1.0937999487,1.1098999977,1.386500001,1.5234999657
F12,1.2881000042,0.1809999943,1.5318000317,1.5105999708,1.5389000177,1.6611000299,1.5443999767,1.5683000088,1.3712999821,1.1785999537,1.2130999565,1.3414000273,1.2056000233,1.1375999451,1.0831999779,1.1230000257,1.3350000381,1.1547000408,0.976000011,1.1114000082,1.2325999737,1.2134000063,1.2994999886,1.3219000101,1.2187000513,1.0915999413,1.2379000187
G12,1.1330000162,0.1748999953,1.2789000273,1.1980999708,1.162700057,1.3547999859,1.4093999863,1.4622000456,1.1296999454,1.0024000406,0.9415000081,1.0061000586,0.9193000197,0.986899972,1.0194000006,1.078600049,1.3415000439,1.2924000025,1.1672999859,1.0056999922,1.0031000376,0.9857000113,0.9131000042,0.9272999763,1.0663000345,1.2411999702,1.432700038
H12,1.7365000248,0.2013999969,2.0436999798,1.7568000555,1.8229000568,1.9522000551,1.6197999716,1.994500041,1.9174000025,1.7972999811,1.5959000587,1.8859000206,1.6937999725,1.7934999466,1.6338000298,1.7906999588,1.9371000528,1.9610999823,1.7423000336,1.456799984,1.4780999422,1.7555999756,1.4291000366,1.3236000538,1.3939000368,1.731400013,1.9068000317
