Well,Mean,StDev,0;4,1;4,2;4,3;4,4;4,4;3,3;3,2;3,1;3,0;3,0;2,1;2,2;2,3;2,4;2,4;1,3;1,2;1,1;1,0;1,0;0,1;0,2;0,3;0,4;0
A10,1.5334000587,0.0900000036,1.5232000351,1.5126999617,1.5463000536,1.6109000444,1.8646999598,1.5117000341,1.4254000187,1.5116000175,1.5367000103,1.4720000029,1.6122000217,1.6169999838,1.5729000568,1.5245000124,1.4083000422,1.4349000454,1.4263000488,1.4810999632,1.5666999817,1.5751999617,1.5226000547,1.5212999582,1.4731999636,1.5275000334,1.5568000078
B10,1.0099999905,0.2782999873,1.6288000345,1.2951999903,1.2619999647,1.2423000336,1.5088000298,1.1047999859,0.8808000088,1.067299962,0.9672999978,1.2022999525,0.871900022,1.0111000538,0.7731999755,0.8583999872,0.953700006,1.0427999496,0.8547000289,0.5480999947,0.6909999847,0.7940999866,0.7394999862,0.7239999771,0.6938999891,1.0614000559,1.4737999439
C10,1.4983999729,0.1539999992,1.8314000368,1.7733000517,1.6796000004,1.5334000587,1.6145999432,1.4543999434,1.4228999615,1.5116000175,1.676699996,1.7316999435,1.540899992,1.2411999702,1.3082000017,1.350200057,1.4548000097,1.462100029,1.3379000425,1.3217999935,1.2914999723,1.4855999947,1.5397000313,1.4424999952,1.4301999807,1.4824999571,1.5412000418
D10,1.1660000086,0.113499999,1.4054000378,1.2559000254,1.0450999737,1.1361999512,1.4578000307,1.2044999599,0.9732000232,1.0764000416,1.1571999788,1.2552000284,1.1963000298,1.1375999451,1.2364000082,1.0219000578,1.0865000486,1.1586999893,1.0390000343,1.1251000166,1.1245000362,1.206799984,1.296900034,1.0898000002,1.0950000286,1.1335999966,1.2339999676
E10,0.7687000036,0.334100008,1.2186000347,0.7882999778,0.9422000051,1.1454000473,1.6054999828,1.2443000078,0.5163000226,0.4988999963,0.5195999742,0.6024000049,0.5634999871,0.5557000041,0.665199995,0.462199986,0.8424999714,1.1567000151,0.4190999866,0.5935999751,0.5338000059,0.581099987,0.6750000119,0.511500001,0.4808999896,0.6949999928,1.3993999958
F10,1.0333000422,0.174999997,1.1576000452,0.9384999871,0.9815999866,1.3438999653,1.5199999809,1.1153000593,0.989199996,0.8733000159,0.7843000293,0.9896000028,0.9383999705,0.7990000248,0.8590000272,0.9441999793,0.9947000146,1.1194000244,1.0212999582,0.9563999772,0.9373000264,0.8471000195,1.0343999863,1.0485999584,1.2039999962,1.1238000393,1.3119000196
G10,1.5654000044,0.1729000062,1.6971999407,1.6585999727,1.6470999718,1.7437000275,1.7936999798,1.7486000061,1.5741000175,1.3853000402,1.4107999802,1.5124000311,1.3716000319,1.2957999706,1.2647999525,1.4693000317,1.7667000294,1.7575000525,1.5430999994,1.3659000397,1.3513000011,1.4316999912,1.5993000269,1.5217000246,1.627300024,1.7748999596,1.8226000071
H10,0.8542000055,0.1597000062,0.9358000159,0.9984999895,0.8763999939,0.9003000259,1.4460999966,0.9866999984,0.8245999813,0.7501999736,1.0242999792,0.8026000261,0.8025000095,0.7933999896,0.7238000035,0.779399991,0.8457999825,0.88349998,0.7592999935,0.7073000073,0.725300014,0.7782999873,0.7407000065,0.7678999901,0.6956999898,0.7670999765,1.0407999754
A11,1.4379999638,0.064000003,1.4625999928,1.3854999542,1.3301999569,1.3713999987,1.5087000132,1.3760999441,1.3219000101,1.3941999674,1.4055000544,1.4279999733,1.4333000183,1.4804999828,1.4084000587,1.4170000553,1.3444999456,1.4064999819,1.442999959,1.4634000063,1.5176999569,1.4793000221,1.5151000023,1.4732999802,1.5441999435,1.5190999508,1.5198999643
B11,0.9496999979,0.2109999955,1.3502999544,1.1316000223,1.0782999992,1.2012000084,1.4384000301,1.3228000402,0.8646000028,0.7839000225,0.8080000281,1.018599987,0.8690000176,0.6146000028,0.8410000205,0.7817000151,0.9021000266,0.7182999849,0.744599998,0.935100019,0.8030999899,0.8489000201,1.0951000452,0.9905999899,0.8457999825,0.7656000257,0.988499999
C11,1.6560000181,0.2691000104,2.031899929,1.8795000315,1.8933999538,1.9004000425,1.924200058,1.8604999781,1.7645000219,1.4902000427,1.5549000502,1.7761000395,1.600399971,1.0814000368,1.0664000511,1.5887999535,1.8336000443,1.8524999619,1.5654000044,1.119500041,1.2886999846,1.5894999504,1.7359000444,1.671200037,1.6986000538,1.7863999605,1.8470000029
D11,1.206099987,0.1957000047,1.3351999521,0.9053999782,0.7699000239,1.1247999668,1.4678000212,1.3790999651,1.098099947,0.9559000134,0.9919999838,0.8655999899,1.0613000393,1.2218999863,1.1852999926,1.2181999683,1.3073999882,1.3013000488,1.2339999676,1.4970999956,1.372699976,1.2107000351,1.2972999811,1.4648000002,1.3844000101,1.1634999514,1.3379000425
E11,1.973099947,0.0658999979,1.9904999733,1.9478000402,1.9634000063,2.060199976,1.9551999569,1.9882999659,1.9804999828,1.8894000053,1.8277000189,1.9285999537,1.9929000139,1.8630000353,1.8882000446,1.9250999689,2.0497999191,2.0569999218,1.9955999851,1.9752999544,2.0227999687,2.0641999245,1.9586000443,2.0329999924,2.087100029,1.9464000463,1.9371000528
F11,0.7832000256,0.2700000107,0.8877999783,0.7710999846,0.5957000256,0.7292000055,1.5908000469,1.0334000587,0.549300015,0.5264999866,0.5297999978,0.5708000064,0.5209000111,0.5723000169,0.6076999903,0.5475000143,0.6294999719,0.9855999947,0.799399972,0.8539999723,0.6463000178,0.5332999825,0.9016000032,0.8177999854,1.0299999714,1.0694999695,1.2798999548
G11,1.7575000525,0.2617999911,1.8194999695,1.9412000179,1.9115999937,1.8497999907,1.7604000568,1.9428999424,1.9332000017,1.7275999784,1.3759000301,1.4799000025,1.2839000225,1.1669000387,1.6039999723,1.9155999422,2.0360000134,2.0267000198,1.9467999935,1.6919000149,1.296399951,1.5233999491,1.8342000246,1.8452999592,1.9578000307,2.013299942,2.0543999672
H11,1.1660000086,0.141200006,1.2280999422,1.1613999605,1.0650000572,1.3717999458,1.6960999966,1.2441999912,1.1184999943,1.2071000338,1.0995999575,1.074000001,1.1239999533,0.9977999926,1.2713999748,1.021600008,1.1634999514,1.1967999935,1.1483999491,1.1101000309,1.0846999884,1.0478999615,1.098099947,1.0852999687,1.1411999464,1.1032999754,1.2891999483
A12,1.4460999966,0.0859000012,1.540899992,1.4093999863,1.3034000397,1.3727999926,1.4555000067,1.399600029,1.2742999792,1.4125000238,1.4325000048,1.4620000124,1.4745999575,1.4208999872,1.3792999983,1.3709000349,1.4534000158,1.5762000084,1.4358999729,1.5249999762,1.46510005,1.4394999743,1.4191000462,1.4649000168,1.4277000427,1.5440000296,1.6940000057
B12,1.4325000048,0.0878000036,1.527799964,1.4392000437,1.4616999626,1.4866000414,1.5831999779,1.3607000113,1.352699995,1.4237999916,1.3782999516,1.449000001,1.4804999828,1.4064999819,1.3435000181,1.2869999409,1.3068000078,1.4055999517,1.3265999556,1.3293999434,1.4268000126,1.5904999971,1.6103999615,1.4903000593,1.4256000519,1.4239000082,1.4951000214
C12,0.9607999921,0.1747000068,1.2732000351,1.0898000002,1.0447000265,1.2778999805,1.4545999765,0.9498000145,0.9031000137,0.8809999824,0.8962000012,1.0473999977,1.0407999754,0.8342999816,0.8373000026,0.8242999911,0.8331999779,0.8847000003,0.7947999835,0.7947000265,0.8126999736,0.9434000254,0.9369999766,0.8507000208,0.8216999769,0.8300999999,1.1622999907
D12,1.1385999918,0.1477999985,1.4264999628,1.4076999426,1.2848000526,1.2699999809,1.4780999422,1.2425999641,1.0391999483,1.0555000305,1.1474000216,1.2798999548,1.1138999462,1.0305999517,0.9983999729,1.004799962,1.0853999853,1.0693999529,0.9908000231,1.0367000103,1.0226999521,1.0703999996,1.0637999773,1.0283000469,1.0248999596,1.0261000395,1.2660000324
E12,2.2973999977,0.0900000036,2.3385999203,2.3714001179,2.2600998878,2.1268999577,2.0994999409,2.162899971,2.2109999657,2.2969999313,2.3336000443,2.3248000145,2.3629999161,2.3475999832,2.3473000526,2.2711000443,2.1726000309,2.246999979,2.2957999706,2.3638999462,2.3568999767,2.3768999577,2.3455998898,2.4117999077,2.3666000366,2.4356999397,2.2063999176
F12,1.7447999716,0.1336999983,1.8939000368,2.0288999081,1.820299983,1.6533000469,1.7258000374,1.5857000351,1.5398000479,1.6668000221,1.8072999716,1.9625999928,1.8243999481,1.7759000063,1.7050000429,1.4725999832,1.5857000351,1.6579999924,1.6068999767,1.733899951,1.7832000256,1.8242000341,1.8998999596,1.8522000313,1.8078999519,1.7272000313,1.6776000261
G12,1.0599999428,0.2255000025,1.28489995,1.2605999708,1.6726000309,1.4802999496,1.3384000063,1.2332999706,1.0923999548,1.0882999897,0.8069000244,0.9736999869,0.8906999826,0.7200999856,0.9110999703,0.9659000039,1.1246999502,1.0828000307,0.899699986,0.8356000185,0.8434000015,0.908100009,0.9735999703,1.1295000315,0.9034000039,0.9110999703,1.1677000523
H12,1.0886000395,0.1303000003,1.3592000008,1.1512000561,1.1267000437,1.1446000338,1.4678000212,1.0887000561,1.0056999922,1.054700017,1.0637999773,1.1209000349,1.0665999651,0.9869999886,0.9441000223,0.9649999738,1.0598000288,1.2185000181,0.9628999829,0.9207000136,0.9844999909,1.0515999794,1.1720999479,1.0075999498,0.9666000009,1.0838999748,1.2410000563
