Well,Mean,StDev,0;4,1;4,2;4,3;4,4;4,4;3,3;3,2;3,1;3,0;3,0;2,1;2,2;2,3;2,4;2,4;1,3;1,2;1,1;1,0;1,0;0,1;0,2;0,3;0,4;0
A10,1.7556999922,0.119599998,1.9377000332,1.9006999731,1.7978999615,1.6019999981,1.6584999561,1.5490000248,1.6679999828,1.6068999767,1.8978999853,1.8522000313,1.8420000076,1.9529999495,1.8914999962,1.8840999603,1.6828999519,1.684499979,1.77760005,1.648900032,1.6618000269,1.7345000505,1.7170000076,1.5734000206,1.7683999538,1.7846000195,1.8184000254
B10,1.0148999691,0.3124000132,1.1611000299,0.858799994,0.6912000179,1.5714000463,1.4322999716,0.3786000013,0.8291000128,0.8560000062,0.7335000038,0.7506999969,1.0872000456,0.9826999903,1.2364000082,0.6901000142,1.1548999548,1.0743999481,0.5970000029,1.5080000162,1.1052999496,1.0737999678,1.451300025,1.3638999462,1.0262999535,0.6234999895,1.1363999844
C10,0.8242999911,0.2673000097,1.5453000069,1.0836000443,0.8468999863,0.7595999837,1.2193000317,0.9322999716,0.6607000232,0.4361999929,0.6399999857,0.7882999778,0.5748000145,0.5453000069,0.5180000067,0.7889000177,0.9211999774,0.769200027,0.6679999828,0.6345000267,0.5687000155,0.5877000093,1.0893000364,0.9366999865,0.8501999974,1.2848000526,0.9575999975
D10,0.8410999775,0.2221000046,1.1286000013,0.9047999978,0.7702999711,0.9283999801,1.3044999838,0.8513000011,0.6425999999,0.9509000182,0.5636000037,0.8253999949,0.6488000154,0.7210999727,0.7921000123,0.6586999893,0.8305000067,1.1583000422,0.7416999936,0.5874000192,0.7088000178,0.763899982,0.8539999723,0.58950001,0.6586999893,1.0339000225,1.4085999727
E10,0.9319999814,0.2666999996,1.4034999609,1.11650002,0.9994000196,1.353399992,1.4627000093,1.287899971,0.8015999794,0.6869999766,0.6193000078,0.7497000098,0.8708000183,0.7149000168,0.7402999997,0.7799000144,1.0190999508,1.1160999537,0.8191999793,0.7080000043,0.6783000231,0.6876000166,0.7883999944,0.6926000118,0.8647000194,0.9269999862,1.4117000103
F10,0.7099000216,0.4404000044,0.8458999991,1.6315000057,0.2126999944,0.1404999942,1.1380000114,0.5374000072,0.5552999973,1.5252000093,0.3675000072,0.5139999986,0.4487999976,0.2372999936,0.3149000108,0.7376000285,0.918200016,0.6378999949,0.3896000087,0.6912999749,1.0936000347,0.2513999939,1.6806999445,0.8489000201,1.0534000397,0.5940999985,0.3824999928
G10,1.0860999823,0.2294999957,1.5514999628,1.2295999527,0.9312000275,1.2712999582,1.5741000175,1.4225000143,0.9225999713,0.8062999845,0.9162999988,1.0448999405,1.090299964,0.9469000101,0.9298999906,0.9596999884,1.1256999969,1.0857000351,1.002300024,0.8220000267,0.9702000022,0.961499989,1.1323000193,0.9592999816,0.8745999932,1.0362000465,1.5850000381
H10,1.5056999922,0.1167000011,1.568500042,1.7129000425,1.7494000196,1.4088000059,1.4874999523,1.4042999744,1.5125999451,1.516800046,1.3789999485,1.3355000019,1.3655999899,1.3518999815,1.575600028,1.5920000076,1.5988999605,1.7387000322,1.5887999535,1.4443999529,1.4176000357,1.3947999477,1.4924000502,1.4932999611,1.5398999453,1.4433000088,1.5299999714
A11,1.2934999466,0.2504000068,1.5954999924,1.647300005,1.4628000259,1.2451000214,1.4812999964,1.2904000282,1.2345999479,1.1764999628,1.3910000324,1.5608999729,1.7309000492,1.4291000366,0.8314999938,1.3013999462,0.8518999815,0.9585000277,1.0534000397,1.2094000578,1.2151999474,1.4880000353,1.0368000269,1.182199955,1.3452999592,1.6287000179,0.9908000231
B11,1.3732999563,0.1744000018,1.4996999502,1.5159000158,1.4682999849,1.4524999857,1.779399991,1.5628999472,1.3603999615,1.1562000513,1.4167000055,1.3001999855,1.3302999735,1.0556999445,1.4832999706,1.2210999727,1.5707000494,1.3079999685,1.274600029,1.2250000238,1.0879000425,1.0899000168,1.5777000189,1.4325000048,1.3476999998,1.3999999762,1.4148000479
C11,1.7409000397,0.1999000013,1.7671999931,1.7970999479,1.756000042,1.7591999769,1.8913999796,2.0216999054,1.6706000566,1.5533000231,1.8020000458,1.6979999542,1.5002000332,1.4589999914,1.4958000183,1.5671000481,2.007999897,2.1159999371,1.5241999626,1.5360000134,1.3986999989,1.7105000019,1.8734999895,1.9938999414,1.7462999821,1.9155999422,1.9616999626
D11,0.7372999787,0.2240999937,1.0518000126,0.8713999987,1.2375999689,0.9004999995,1.1949000359,0.8050000072,0.587100029,0.5555999875,0.6642000079,1.0314999819,0.6509000063,0.5774000287,0.706799984,0.5536999702,0.7799000144,0.8777999878,0.5098999739,0.5124999881,0.5027999878,0.5198000073,0.5175999999,0.6175000072,0.6143000126,0.6062999964,0.9854999781
E11,1.2943999767,0.1800000072,1.3504999876,1.3005000353,1.5426000357,1.3423999548,1.4436000586,1.1421999931,1.1729999781,1.2192000151,1.5484000444,0.8152999878,1.4251999855,1.4852999449,1.2954000235,1.3137999773,1.1964999437,1.3207000494,1.2601000071,1.3511999846,1.4388999939,1.035599947,0.9034000039,1.4709999561,1.3940000534,1.2811000347,1.3100999594
F11,1.2549999952,0.272300005,1.7362999916,1.5686999559,0.9495999813,1.1103999615,1.4975999594,1.6427999735,1.3162000179,0.8241999745,1.1491999626,1.2930999994,0.8561000228,1.3195999861,1.3561999798,1.4528000355,1.5773999691,0.8594999909,0.9688000083,1.3118000031,1.6590000391,1.0274000168,1.0263999701,1.4563000202,1.2348999977,1.0476000309,1.132799983
G11,1.9538999796,0.1909999996,2.1078000069,2.2035000324,2.0778999329,1.9412000179,1.9072999954,1.8091000319,1.7750999928,2.0116999149,2.2743000984,2.1129999161,2.0611000061,2.2616999149,2.030600071,1.7396999598,1.6456999779,1.8084000349,1.7365000248,1.8234000206,2.1612000465,2.1338999271,1.973099947,2.0225999355,1.8934999704,1.6569000483,1.6773999929
H11,1.5220999718,0.1004000008,1.5312999487,1.4361000061,1.4000999928,1.652799964,1.7113000154,1.5556999445,1.4257999659,1.4032000303,1.3633999825,1.5665999651,1.7110999823,1.5066000223,1.4335999489,1.3999999762,1.5959999561,1.5815000534,1.534700036,1.6276999712,1.4950000048,1.557199955,1.3565000296,1.5585000515,1.5947999954,1.5233000517,1.5299999714
A12,1.2071000338,0.1779000014,1.3624000549,1.0204999447,1.1031999588,1.317299962,1.6002999544,1.3437999487,1.1261999607,0.7925999761,1.1432000399,0.9636999965,1.0622999668,1.0631999969,1.3186000586,1.1911000013,1.2022000551,1.1067999601,1.3434000015,1.4416999817,1.2424000502,1.097900033,1.516800046,1.1119999886,1.2052999735,1.2874000072,1.2123999596
B12,1.244699955,0.0988999978,1.4672000408,1.2858999968,1.1723999977,1.2273999453,1.4192999601,1.3323999643,1.127300024,1.0831999779,1.2400000095,1.1507999897,1.2195999622,1.1734000444,1.0188000202,1.3105000257,1.2763999701,1.2372000217,1.2961000204,1.3069000244,1.1902999878,1.1991000175,1.2782000303,1.2994999886,1.3219000101,1.3025000095,1.1807999611
C12,1.131000042,0.1724999994,1.5863000154,1.4909000397,1.1741000414,1.1567000151,1.4184999466,1.2065000534,1.1784000397,1.09739995,1.0484000444,1.1045000553,0.9300000072,0.9828000069,0.9613000154,0.9875000119,1.149600029,1.2601000071,1.067999959,1.0120999813,0.9605000019,0.9805999994,1.0041999817,0.9993000031,1.0497000217,1.143599987,1.3230999708
D12,1.7893999815,0.1174999997,1.9337999821,1.981400013,1.7015999556,1.736899972,1.8138999939,1.6316000223,1.6667000055,1.6916999817,1.5240000486,1.950799942,1.8336999416,1.8885999918,1.8713999987,1.7779999971,1.8180999756,1.7440999746,1.6661000252,1.9019999504,1.8264000416,1.6359000206,1.9201999903,1.8008999825,1.9005000591,1.831099987,1.6858999729
E12,0.5328999758,0.4776000082,1.620200038,1.0694999695,0.1528999954,0.3445000052,1.6039999723,0.3244000077,0.1248999983,0.1278000027,0.6094999909,0.8851000071,0.4647000134,1.1423000097,0.1404999942,0.1322000027,0.1890999973,1.3508000374,0.1592999995,0.2309000045,0.3542999923,0.3109000027,0.4167999923,0.1955000013,0.3467999995,0.1812999994,0.8453999758
F12,1.0771000385,0.204400003,1.1485999823,0.8999999762,1.2733000517,1.3380999565,1.3151999712,1.1778000593,1.2620999813,1.1504000425,1.0307999849,0.7605000138,0.8125,0.8399000168,0.9843000174,1.3379000425,1.3307000399,1.1533000469,1.1008000374,0.8424999714,1.4708000422,0.9684000015,0.9660000205,0.8001000285,0.8410000205,0.9897999763,1.1335999966
G12,0.6424999833,0.1720000058,0.891200006,0.5792000294,0.621999979,0.7249000072,1.2791999578,0.7383999825,0.578700006,0.6176000237,0.6930999756,0.5598999858,0.6068999767,0.7005000114,0.5896999836,0.4745000005,0.4808999896,0.4893999994,0.5511999726,0.6901999712,0.6919000149,0.4774000049,0.5254999995,0.513199985,0.6130999923,0.532400012,0.8406000137
H12,1.1849999428,0.1773999929,1.4191999435,1.1916999817,1.1145000458,1.4187999964,1.3199000359,1.2269999981,1.1434999704,1.0808999538,1.1446000338,1.2127000093,0.9477999806,0.8550999761,1.2049000263,1.1740000248,1.3088999987,1.4740999937,1.2252999544,1.325799942,1.252300024,0.9695000052,0.9883999825,0.8547000289,1.0476000309,1.2228000164,1.5019999743
