Well,Mean,StDev,0;4,1;4,2;4,3;4,4;4,4;3,3;3,2;3,1;3,0;3,0;2,1;2,2;2,3;2,4;2,4;1,3;1,2;1,1;1,0;1,0;0,1;0,2;0,3;0,4;0
A10,1.3768999577,0.3553000093,1.0471999645,1.0304000378,1.1949000359,1.5429999828,1.7186000347,1.8550000191,1.5382000208,1.1549999714,1.0850000381,1.0243999958,1.1900999546,1.1575000286,1.3365000486,1.589400053,1.8213000298,1.1538000107,1.7669999599,1.4757000208,1.4579000473,1.3349000216,1.7546999454,1.7913000584,1.8457000256,1.1698999405,0.3840999901
B10,1.1586999893,0.3386000097,0.8795999885,0.9419999719,0.9628999829,1.1599999666,1.6196000576,1.754799962,1.1809999943,0.9154999852,0.863499999,0.8604000211,0.9107999802,0.8501999974,0.8892999887,1.1669000387,1.6991000175,1.3604999781,1.3650000095,1.0055999756,0.9851999879,1.1401000023,1.7049000263,1.589400053,1.483899951,1.2460000515,0.4311999977
C10,1.4740999937,0.3440999985,1.2182999849,1.1347999573,1.1869000196,1.4375,1.7829999924,1.8159999847,1.4965000153,1.2173000574,1.111199975,1.1325000525,1.1842000484,1.2525999546,1.4438999891,1.7069000006,1.8262000084,1.629799962,1.9149999619,1.7516000271,1.5312999487,1.4186999798,1.7201999426,1.920699954,1.9775999784,1.5256999731,0.5149000287
D10,1.1806999445,0.296299994,1.0942000151,1.0041999817,1.0177999735,1.0849000216,1.4005000591,1.3023999929,0.9916999936,1.0312000513,0.9973999858,1.0178999901,0.9799000025,1.0421999693,1.0070999861,1.0008000135,1.3213000298,1.3934999704,1.1943999529,1.0506000519,1.1353000402,1.0743000507,1.8075000048,1.7976000309,1.8414000273,1.3718999624,0.5579000115
E10,1.8312000036,0.3327000141,1.6431000233,1.6261999607,1.5929000378,1.7576999664,2.1219000816,2.0729999542,1.7209999561,1.6054999828,1.712100029,1.9930000305,2.1445000172,1.7003999949,1.7545000315,1.8036999702,2.1054000854,1.9318000078,1.9824999571,1.8733999729,1.9731999636,2.089799881,2.0271999836,2.214099884,2.1619000435,1.6090999842,0.5630999804
F10,0.826399982,0.5771999955,0.4427999854,0.5824000239,0.8610000014,0.6270999908,1.24150002,1.5197999477,0.2133000046,0.2004999965,0.2114000022,0.2011000067,0.6675000191,0.2369000018,0.2154999971,0.2847000062,1.0218000412,1.8523999453,1.3573999405,0.3131000102,0.2906999886,1.3546999693,1.8316999674,1.355700016,1.3144999743,1.7110999823,0.7511000037
G10,1.1215000153,0.2705999911,0.8302000165,0.7814999819,0.8291000128,1.0275000334,1.3394999504,1.2972999811,0.9348000288,0.8048999906,0.7835999727,0.8751999736,1.1332999468,0.8907999992,0.8755000234,1.1210000515,1.4235999584,1.6376999617,1.3452999592,1.0549999475,1.0200999975,1.3214999437,1.5691000223,1.3337999582,1.3267999887,1.5422999859,0.9395999908
H10,0.8227000237,0.4338000119,0.3844000101,0.3537999988,0.4695000052,0.7462000251,1.4007999897,0.7774000168,0.4257000089,0.4291999936,0.3702999949,0.3713999987,0.508400023,0.6370000243,0.7017999887,0.4693000019,1.0278999805,1.6277999878,0.8939999938,0.5389000177,0.5713000298,0.771600008,1.3538999557,1.4272999763,1.4318000078,1.5523999929,1.3242000341
A11,1.9970999956,0.478700012,2.1531999111,2.1563999653,2.0920000076,2.1440000534,2.1972000599,2.2186999321,2.1538000107,2.1975998878,2.1786000729,2.1638998985,2.2072999477,2.203799963,2.2023000717,2.3340001106,1.9953000546,1.0736000538,2.0699000359,2.2506000996,2.269299984,2.2595000267,2.1201999187,2.1347000599,1.8762999773,0.9160000086,0.3600000143
B11,0.9467999935,0.459800005,0.5152999759,0.5469999909,0.6589999795,0.7619000077,1.4136999846,1.5230000019,0.6270999908,0.5673000216,0.4911000133,0.5429999828,0.5159000158,0.576399982,0.591899991,0.7117000222,1.5312999487,1.0745999813,1.6044000387,1.3938000202,1.0784000158,0.5874999762,1.3519999981,1.6862000227,1.8215999603,1.101099968,0.3959000111
C11,1.4514000416,0.448300004,0.980799973,1.0410000086,1.2891000509,1.6318999529,1.9924000502,1.9162000418,1.5549000502,1.1761000156,0.918900013,0.6796000004,1.0296000242,1.0721999407,1.3102999926,1.7144999504,1.945299983,1.5865000486,1.9196000099,1.6768000126,1.4356000423,1.6152000427,1.9679000378,2.023900032,2.0236999989,1.329300046,0.4548000097
D11,1.4200999737,0.2606000006,1.1730999947,1.1402000189,1.3765000105,1.3839000463,1.6002999544,1.6356999874,1.4493999481,1.4055999517,1.2187999487,1.2165999413,1.2709000111,1.2790000439,1.4373999834,1.5884000063,1.6895999908,1.4005000591,1.6713000536,1.5680999756,1.4904999733,1.4392000437,1.6143000126,1.8192000389,1.7748999596,1.310199976,0.5501000285
E11,1.3582999706,0.2214999944,1.2265000343,1.2633999586,1.3645999432,1.3119000196,1.4062999487,1.410599947,1.309499979,1.4286999702,1.4470000267,1.288400054,1.2311999798,1.3573000431,1.4356000423,1.2660000324,1.4586000443,1.4860999584,1.3914999962,1.3897999525,1.3093999624,1.3954999447,1.4294999838,1.6707999706,1.839400053,1.3329999447,0.5063999891
F11,1.526900053,0.2161999941,1.3423999548,1.379799962,1.3680000305,1.5111000538,1.6664999723,1.7135000229,1.4682999849,1.4904999733,1.4664000273,1.377300024,1.5317000151,1.5778000355,1.5044000149,1.4893000126,1.7209000587,1.7087999582,1.5543999672,1.5333000422,1.8208999634,1.7352000475,1.6186000109,1.7141000032,1.6796000004,1.4997999668,0.7008000016
G11,1.7247999907,0.2646000087,1.4630000591,1.4085999727,1.4091999531,1.6168999672,1.804700017,1.9003000259,2.0381999016,1.6936000586,1.6291999817,1.5990999937,1.7569999695,1.9227000475,1.9544999599,1.8149000406,1.8961999416,1.9797999859,1.8237999678,1.7440999746,1.8119000196,1.6953999996,1.5720000267,1.9878000021,1.9972000122,1.799399972,0.8011999726
H11,1.2789000273,0.1317999959,1.0982999802,1.2972999811,1.1747000217,1.1335999966,1.2164000273,1.1830999851,1.0913000107,1.1876000166,1.5225000381,1.2907999754,1.3487000465,1.2493000031,1.1644999981,1.2086999416,1.3097000122,1.4959000349,1.325600028,1.2711999416,1.2601000071,1.2848000526,1.4376000166,1.5039000511,1.3775000572,1.4635000229,1.0746999979
A12,1.942999959,0.4052000046,2.0510001183,2.1282999516,2.2026000023,2.2362999916,1.9090000391,1.8852000237,2.3410999775,2.1043000221,2.119699955,2.084800005,2.459100008,2.0494000912,2.0264999866,2.2165999413,1.870200038,1.1525000334,1.8621000051,1.9677000046,2.2860999107,2.2583999634,1.7214000225,2.0745000839,1.7585999966,1.0356999636,0.7753000259
B12,1.4694999456,0.2786999941,1.1540000439,1.0701999664,1.1510000229,1.4049999714,1.6136000156,1.6468000412,1.564800024,1.3502999544,1.2582000494,1.2135000229,1.4728000164,1.4064999819,1.5415999889,1.7092000246,1.682199955,1.2346999645,1.7032999992,1.7925000191,1.779399991,1.7733000517,1.6553000212,1.921399951,1.6740000248,1.1296000481,0.8343999982
C12,1.0376000404,0.2991000116,0.8687999845,0.7275999784,0.7285000086,0.8826000094,1.3796999454,1.3464000225,0.7649000287,0.6843000054,0.7221000195,0.7900999784,0.9006000161,0.7778999805,0.7448999882,0.9478999972,1.3904000521,1.3795000315,1.4040999413,1.0511000156,0.9100999832,0.9067999721,1.4257999659,1.6188000441,1.4507000446,1.2680000067,0.8683000207
D12,1.2534999847,0.1727000028,1.100900054,1.1093000174,1.1928999424,1.1591999531,1.3198000193,1.212100029,1.084100008,1.0794999599,1.1122000217,1.1729999781,1.2527999878,1.1045000553,1.0893000364,1.1241999865,1.342599988,1.5013999939,1.465299964,1.2355999947,1.2630000114,1.25849998,1.5218000412,1.6335999966,1.5,1.4854999781,1.0160000324
E12,1.168900013,0.1963,1.0706000328,0.9973000288,0.8715999722,0.9571999907,1.1595000029,1.2647000551,1.0056999922,1.0101000071,1.0032999516,1.0683000088,1.0892000198,1.0075999498,1.0541000366,1.0792000294,1.4247000217,1.527799964,1.381000042,1.1776000261,1.1184999943,1.2451000214,1.1644999981,1.53489995,1.5310000181,1.4371000528,1.0428999662
F12,1.1531000137,0.1826000065,1.0931999683,0.9721000195,0.9965999722,1.0345000029,1.2125999928,1.2195999622,1.0915999413,1.0832999945,1.0634000301,1.0468000174,1.0511000156,1.0266000032,1.1210000515,1.0407999754,1.4457000494,1.6426000595,1.2616000175,1.0829999447,0.9822999835,1.1541999578,1.13349998,1.4240000248,1.4277000427,1.359400034,0.8594999909
G12,1.0727000237,0.2225999981,0.8080000281,0.9262999892,0.9921000004,1.0183999538,0.9929000139,0.9113000035,0.8518000245,0.855799973,0.9347000122,0.9304000139,1.0094000101,1.0016000271,0.9498999715,0.8560000062,1.0903999805,1.4774999619,1.3492000103,1.0343999863,0.9771999717,1.2625999451,1.0879000425,1.4078999758,1.5525000095,1.5360000134,1.0031000376
H12,1.925999999,0.2169000059,1.8423000574,1.9673000574,2.0471999645,2.1050999165,2.0987999439,2.0815000534,2.0894999504,2.0190000534,1.9465999603,1.8739000559,1.8200000525,1.8768999577,2.0309000015,2.125,2.0745999813,1.9889999628,2.0615999699,2.0344998837,2.0580000877,1.888299942,1.4164999723,1.8188999891,1.8909000158,1.8150999546,1.1792999506
